"area_id","manzana_label","mza","sexo_hombre","sexo_mujer","tipoviv_casa_independiente","tipoviv_departamento_en_edificio","tipoviv_vivienda_en_casa_de_vecindad_callej_n_solar_o_corral_n_","tipoviv_vivienda_improvisada","tipoviv_viviendas_colectivas","tipoviv_vivienda_en_quinta","tipoviv_local_no_destinado_para_habitaci_n_humana","tipoviv_otro_tipo_de_vivienda_particular","ocup_ocupada_con_personas_presentes","ocup_ocupada_con_personas_ausentes","ocup_ocupada_de_uso_ocasional","ocup_desocupada_otra_causa","ocup_desocupada_abandonada_o_cerrada","ocup_desocupada_en_construcci_n_o_reparaci_n","ocup_desocupada_en_alquiler_o_venta","tenencia_alquilada","tenencia_propia_sin_t_tulo_de_propiedad","tenencia_propia_con_t_tulo_de_propiedad","tenencia_cedida","tenencia_otra_forma","habitaciones_promedio","viviendas_con_dato_habitaciones","personas_hogar_promedio","hogares_con_dato","poblacion_total","pct_hombres","viviendas_con_tenencia","pct_alquiler","hacinamiento_proxy"
"07010100010470004300","070101000104700043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",87,100,39,2,0,0,0,0,0,0,39,2,0,0,0,0,0,9,9,20,1,0,4,39,4,50,187,46.5,39,23.1,1
"07010100010470004400","070101000104700044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",72,88,40,0,0,0,0,0,0,0,39,0,0,0,1,0,0,4,19,12,4,0,4,39,3,49,160,45,39,10.3,0.75
"07010100010470004500","070101000104700045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",65,82,22,4,8,0,0,0,0,0,32,2,0,0,0,0,0,5,6,18,3,0,4,32,3,44,147,44.2,32,15.6,0.75
"07010100010470004600","070101000104700046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",107,87,41,3,0,0,0,0,0,0,40,1,0,0,0,0,3,12,10,17,1,0,4,40,4,45,194,55.2,40,30,1
"07010100010470004700","070101000104700047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",97,83,43,0,0,0,0,0,0,0,42,1,0,0,0,0,0,2,6,31,3,0,4,42,4,43,180,53.9,42,4.8,1
"07010100010470004800","070101000104700048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048",95,96,43,0,0,0,0,0,0,0,42,0,0,0,1,0,0,5,17,17,3,0,4,42,4,46,191,49.7,42,11.9,1
"07010100010470004900","070101000104700049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",66,58,18,21,0,0,0,0,0,0,35,2,0,1,0,1,0,4,7,22,2,0,4,35,4,35,124,53.2,35,11.4,1
"07010100010470005000","070101000104700050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",92,83,36,0,0,0,0,0,0,0,35,0,0,0,1,0,0,5,5,25,0,0,4,35,3,52,175,52.6,35,14.3,0.75
"07010100010470005100","070101000104700051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",31,32,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,7,6,0,3,20,3,20,63,49.2,20,35,1
"07010100010470005401","070101000104700054A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054A","054A",63,79,37,0,0,0,0,0,0,0,34,0,0,0,3,0,0,5,8,21,0,0,4,34,4,36,142,44.4,34,14.7,1
"07010100010470005501","070101000104700055A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055A","055A",54,70,26,14,0,0,0,0,0,0,38,0,0,2,0,0,0,7,7,21,3,0,3,38,3,38,124,43.5,38,18.4,1
"07010100010470005800","070101000104700058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",45,68,32,0,0,0,0,0,0,0,31,1,0,0,0,0,0,4,3,20,4,0,4,31,3,35,113,39.8,31,12.9,0.75
"07010100010470005900","070101000104700059 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 059","059",55,59,21,7,0,0,0,0,0,0,28,0,0,0,0,0,0,6,3,19,0,0,4,28,3,33,114,48.2,28,21.4,0.75
"07010100010470006000","070101000104700060 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 060","060",43,61,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,3,18,1,0,4,24,4,29,104,41.3,24,8.3,1
"07010100010480000100","070101000104800001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",48,60,43,0,0,0,0,0,0,0,31,0,0,2,10,0,0,10,5,15,1,0,3,31,3,32,108,44.4,31,32.3,1
"07010100010480000200","070101000104800002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",45,52,29,0,0,0,0,0,0,0,24,0,0,0,4,0,1,5,5,14,0,0,4,24,3,28,97,46.4,24,20.8,0.75
"07010100010480000300","070101000104800003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",92,96,52,4,2,0,0,3,0,0,53,2,2,1,3,0,0,16,4,30,3,0,4,53,3,54,188,48.9,53,30.2,0.75
"07010100010480000400","070101000104800004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",91,94,56,7,0,0,0,3,0,0,59,6,1,0,0,0,0,26,1,28,4,0,4,59,3,61,185,49.2,59,44.1,0.75
"07010100010480000500","070101000104800005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",42,43,18,0,0,0,0,5,0,0,23,0,0,0,0,0,0,4,1,11,7,0,4,23,4,23,85,49.4,23,17.4,1
"07010100010480000700","070101000104800007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",51,61,28,7,0,0,0,2,0,0,35,2,0,0,0,0,0,10,2,23,0,0,5,35,3,37,112,45.5,35,28.6,0.6
"07010100010480000800","070101000104800008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",24,24,14,0,0,0,0,0,0,0,11,1,1,0,1,0,0,4,0,7,0,0,6,11,4,13,48,50,11,36.4,0.67
"07010100010480001000","070101000104800010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",100,110,39,0,4,0,2,0,0,0,41,1,0,0,0,0,1,12,2,25,2,0,3,41,3,46,210,47.6,41,29.3,1
"07010100010480001100","070101000104800011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",107,113,55,19,0,0,0,0,0,0,62,1,6,0,3,2,0,23,2,35,1,1,4,62,3,72,220,48.6,62,37.1,0.75
"07010100010480001200","070101000104800012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",79,89,47,14,0,0,0,4,1,0,47,2,11,0,2,0,4,18,7,22,0,0,4,47,4,48,168,47,47,38.3,1
"07010100010480001300","070101000104800013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",94,125,63,13,0,0,0,2,0,0,62,6,2,3,5,0,0,21,7,30,4,0,4,62,3,70,219,42.9,62,33.9,0.75
"07010100010480001400","070101000104800014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",83,75,55,4,0,0,0,0,0,0,42,2,8,3,0,1,3,9,4,29,0,0,4,42,3,47,158,52.5,42,21.4,0.75
"07010100010480001500","070101000104800015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",91,126,41,12,0,0,1,0,0,0,48,2,3,0,0,0,0,11,7,21,9,0,4,48,3,54,217,41.9,48,22.9,0.75
"07010100010480001600","070101000104800016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",42,52,33,8,0,0,0,0,0,0,31,3,1,2,0,0,4,8,5,18,0,0,4,31,3,31,94,44.7,31,25.8,0.75
"07010100010480001700","070101000104800017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",30,23,21,5,0,0,0,0,0,0,20,1,3,1,0,0,1,9,0,11,0,0,2,20,3,20,53,56.6,20,45,1.5
"07010100010480001800","070101000104800018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",69,92,12,17,0,0,0,15,0,0,44,0,0,0,0,0,0,7,3,34,0,0,4,44,4,44,161,42.9,44,15.9,1
"07010100010480001900","070101000104800019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",34,32,21,0,0,0,0,0,0,0,17,1,0,1,2,0,0,1,1,14,1,0,5,17,3,20,66,51.5,17,5.9,0.6
"07010100010480002000","070101000104800020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",263,292,115,0,0,0,0,0,0,0,109,5,0,0,1,0,0,12,16,65,16,0,4,109,4,135,555,47.4,109,11,1
"07010100010480002100","070101000104800021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",22,37,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,3,13,5,13,59,37.3,13,0,1.67
"07010100010480002200","070101000104800022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",236,287,104,5,11,0,0,4,0,0,122,2,0,0,0,0,0,22,30,66,4,0,3,122,4,139,523,45.1,122,18,1.33
"07010100010480002400","070101000104800024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",72,87,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,2,20,6,0,5,29,4,40,159,45.3,29,3.4,0.8
"07010100010480002600","070101000104800026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",60,61,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,6,2,10,7,0,4,25,4,34,121,49.6,25,24,1
"07010100010480002700","070101000104800027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",92,110,28,2,0,0,0,3,0,0,32,1,0,0,0,0,0,4,1,15,12,0,5,32,4,45,202,45.5,32,12.5,0.8
"07010100010480002800","070101000104800028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",76,84,35,1,0,0,0,0,0,0,31,1,2,1,1,0,0,3,6,16,6,0,4,31,4,39,160,47.5,31,9.7,1
"07010100010480002900","070101000104800029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",40,55,20,3,0,0,0,0,0,0,21,2,0,0,0,0,0,4,1,11,5,0,4,21,4,24,95,42.1,21,19,1
"07010100010480003000","070101000104800030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",71,71,37,5,0,0,0,0,0,0,41,0,0,0,1,0,0,6,3,30,2,0,3,41,3,45,142,50,41,14.6,1
"07010100010480003100","070101000104800031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",65,77,31,2,0,0,0,0,0,0,33,0,0,0,0,0,0,3,6,23,1,0,3,33,4,36,142,45.8,33,9.1,1.33
"07010100010480003301","070101000104800033A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033A","033A",29,34,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,4,4,1,0,4,11,5,12,63,46,11,18.2,1.25
"07010100010480003400","070101000104800034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",134,154,43,27,0,0,0,0,0,0,70,0,0,0,0,0,0,29,6,26,9,0,3,70,3,94,288,46.5,70,41.4,1
"07010100010480003500","070101000104800035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",27,39,21,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,3,14,2,0,4,20,3,20,66,40.9,20,5,0.75
"07010100010480003600","070101000104800036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",97,105,49,12,0,0,0,0,0,0,59,1,1,0,0,0,0,13,5,41,0,0,4,59,3,59,202,48,59,22,0.75
"07010100010480003701","070101000104800037A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037A","037A",450,485,117,138,0,0,0,3,0,0,235,16,2,1,3,0,1,44,41,135,15,0,4,235,4,253,935,48.1,235,18.7,1
"07010100010480003800","070101000104800038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",150,161,75,5,0,0,0,0,0,0,80,0,0,0,0,0,0,19,10,44,5,2,3,80,4,85,311,48.2,80,23.8,1.33
"07010100010480004100","070101000104800041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",135,177,66,9,0,0,0,4,0,0,79,0,0,0,0,0,0,21,4,49,4,1,3,79,4,81,312,43.3,79,26.6,1.33
"07010100010480004200","070101000104800042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",118,116,47,18,0,0,0,0,0,0,63,1,0,0,1,0,0,24,3,26,10,0,3,63,4,63,234,50.4,63,38.1,1.33
"07010100010480004300","070101000104800043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",147,159,72,10,0,0,0,0,0,0,76,4,0,1,1,0,0,14,5,51,6,0,4,76,4,80,306,48,76,18.4,1
"07010100010480004400","070101000104800044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",23,33,12,2,0,0,0,0,0,0,13,1,0,0,0,0,0,2,3,8,0,0,5,13,4,14,56,41.1,13,15.4,0.8
"07010100010480004500","070101000104800045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",99,124,48,8,0,0,0,0,0,0,54,0,1,0,1,0,0,10,2,41,1,0,4,54,4,60,223,44.4,54,18.5,1
"07010100010480004700","070101000104800047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",105,117,45,8,0,0,0,0,0,0,52,1,0,0,0,0,0,8,3,38,3,0,4,52,4,58,222,47.3,52,15.4,1
"07010100010480004900","070101000104800049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",128,156,56,4,0,0,0,0,0,0,60,0,0,0,0,0,0,9,11,35,5,0,4,60,4,65,284,45.1,60,15,1
"07010100010480005000","070101000104800050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",31,45,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,2,12,5,0,4,20,4,20,76,40.8,20,5,1
"07010100010480005100","070101000104800051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",140,175,76,12,0,0,0,0,0,0,86,0,2,0,0,0,0,13,11,46,16,0,2,86,3,91,315,44.4,86,15.1,1.5
"07010100010480005200","070101000104800052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",102,117,55,0,0,0,0,0,0,0,55,0,0,0,0,0,0,14,4,31,6,0,3,55,4,58,219,46.6,55,25.5,1.33
"07010100010480005300","070101000104800053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",95,116,41,8,0,0,0,0,0,0,49,0,0,0,0,0,0,8,4,32,4,1,3,49,4,49,211,45,49,16.3,1.33
"07010100010480005400","070101000104800054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",88,90,46,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,3,42,1,0,3,46,4,46,178,49.4,46,0,1.33
"07010100010480005500","070101000104800055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",99,114,58,4,0,0,0,0,0,0,59,3,0,0,0,0,0,7,7,31,14,0,3,59,4,60,213,46.5,59,11.9,1.33
"07010100010480005601","070101000104800056A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056A","056A",63,83,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,5,12,23,0,0,3,40,4,40,146,43.2,40,12.5,1.33
"07010100010480005800","070101000104800058 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 058","058",124,121,44,1,2,0,1,2,0,0,47,1,1,0,0,0,0,9,2,33,3,0,4,47,5,49,245,50.6,47,19.1,1.25
"07010100010490000100","070101000104900001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",325,374,8,236,0,0,1,0,0,0,222,15,2,2,2,0,1,29,112,80,1,0,3,222,3,223,699,46.5,222,13.1,1
"07010100010490000400","070101000104900004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",113,133,37,28,0,0,0,0,0,0,53,1,0,0,0,0,11,17,7,23,6,0,4,53,4,67,246,45.9,53,32.1,1
"07010100010490000500","070101000104900005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",91,84,35,18,0,0,0,0,1,0,51,1,2,0,0,0,0,29,3,15,4,0,3,51,3,52,175,52,51,56.9,1
"07010100010490000600","070101000104900006 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006","006",66,70,27,5,0,0,0,0,0,0,29,1,2,0,0,0,0,5,13,9,2,0,4,29,5,29,136,48.5,29,17.2,1.25
"07010100010490000700","070101000104900007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",65,81,29,4,0,0,0,0,0,0,32,1,0,0,0,0,0,5,6,16,5,0,3,32,5,32,146,44.5,32,15.6,1.67
"07010100010490000800","070101000104900008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",132,122,44,2,0,0,0,0,0,0,41,1,4,0,0,0,0,11,1,26,3,0,4,41,6,41,254,52,41,26.8,1.5
"07010100010490000900","070101000104900009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",34,37,10,1,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,9,0,0,4,11,4,18,71,47.9,11,18.2,1
"07010100010490001100","070101000104900011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",84,66,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,18,1,0,4,21,5,31,150,56,21,4.8,1.25
"07010100010490001200","070101000104900012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",118,112,48,10,0,0,0,0,0,0,52,4,0,0,2,0,0,12,12,23,5,0,3,52,4,59,230,51.3,52,23.1,1.33
"07010100010490001300","070101000104900013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",75,72,35,2,0,0,0,0,0,0,34,0,3,0,0,0,0,11,3,20,0,0,3,34,4,35,147,51,34,32.4,1.33
"07010100010490001400","070101000104900014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",92,90,40,11,0,0,0,0,0,0,40,1,10,0,0,0,0,5,20,12,3,0,3,40,5,40,182,50.5,40,12.5,1.67
"07010100010490001600","070101000104900016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",91,102,40,5,0,0,0,0,0,0,41,1,3,0,0,0,0,12,5,20,4,0,4,41,4,44,193,47.2,41,29.3,1
"07010100010490001700","070101000104900017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",73,61,28,0,0,0,0,0,0,0,27,1,0,0,0,0,0,8,7,9,3,0,3,27,5,27,134,54.5,27,29.6,1.67
"07010100010490001800","070101000104900018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",26,30,14,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,7,5,0,3,12,3,17,56,46.4,12,0,1
"07010100010490001900","070101000104900019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",84,91,42,0,0,0,0,0,0,0,39,1,2,0,0,0,0,10,4,21,4,0,3,39,4,40,175,48,39,25.6,1.33
"07010100010490002000","070101000104900020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",28,21,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,4,7,7,7,49,57.1,7,0,1.75
"07010100010490002100","070101000104900021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",112,106,56,0,0,0,0,0,0,0,54,2,0,0,0,0,0,7,8,27,12,0,3,54,4,61,218,51.4,54,13,1.33
"07010100010490002300","070101000104900023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",58,66,27,0,0,0,0,0,0,0,24,1,2,0,0,0,0,5,3,12,3,1,5,24,4,29,124,46.8,24,20.8,0.8
"07010100010490002400","070101000104900024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",36,52,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,20,0,0,4,23,4,24,88,40.9,23,13,1
"07010100010490002500","070101000104900025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",53,51,20,0,0,0,0,0,0,0,19,1,0,0,0,0,0,4,1,10,4,0,4,19,4,25,104,51,19,21.1,1
"07010100010490002700","070101000104900027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",22,28,14,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,3,7,2,0,3,13,4,13,50,44,13,7.7,1.33
"07010100010490002800","070101000104900028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",89,98,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,1,28,0,0,5,32,5,37,187,47.6,32,9.4,1
"07010100010490002900","070101000104900029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",30,42,34,0,0,0,0,0,0,0,20,1,12,1,0,0,0,0,4,13,3,0,3,20,3,21,72,41.7,20,0,1
"07010100010490003000","070101000104900030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",33,43,24,0,0,0,0,0,0,0,21,1,1,0,0,1,0,8,1,12,0,0,4,21,4,21,76,43.4,21,38.1,1
"07010100010490003100","070101000104900031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",305,309,98,0,0,0,0,2,0,0,93,5,0,0,2,0,0,8,12,66,6,1,4,93,4,139,614,49.7,93,8.6,1
"07010100010490003101","070101000104900031A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031A","031A",69,88,36,4,0,0,0,0,0,0,38,1,1,0,0,0,0,13,2,20,3,0,3,38,4,43,157,43.9,38,34.2,1.33
"07010100010490003102","070101000104900031B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031B","031B",82,80,21,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,18,5,0,4,25,4,39,162,50.6,25,0,1
"07010100010490003200","070101000104900032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",34,42,0,22,0,0,0,0,0,0,19,2,1,0,0,0,0,6,0,13,0,0,3,19,4,20,76,44.7,19,31.6,1.33
"07010100010490003300","070101000104900033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",29,27,0,18,0,0,0,0,0,0,14,1,3,0,0,0,0,5,1,8,0,0,3,14,4,15,56,51.8,14,35.7,1.33
"07010100010490003400","070101000104900034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",25,25,0,17,0,0,0,0,0,0,13,1,3,0,0,0,0,0,0,13,0,0,3,13,4,13,50,50,13,0,1.33
"07010100010490003600","070101000104900036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",24,29,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,4,1,8,0,0,3,13,4,13,53,45.3,13,30.8,1.33
"07010100010490003701","070101000104900037A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037A","037A",54,67,0,38,0,0,0,0,0,0,36,2,0,0,0,0,0,8,3,22,3,0,4,36,3,36,121,44.6,36,22.2,0.75
"07010100010490003900","070101000104900039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",77,83,44,0,0,0,0,0,0,0,43,0,0,0,1,0,0,6,11,26,0,0,4,43,3,49,160,48.1,43,14,0.75
"07010100010490004100","070101000104900041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",99,116,26,35,0,0,0,0,0,0,57,2,1,0,1,0,0,33,6,14,4,0,3,57,4,58,215,46,57,57.9,1.33
"07010100010490004200","070101000104900042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",42,43,30,0,0,0,0,0,0,0,28,0,2,0,0,0,0,14,4,10,0,0,3,28,3,28,85,49.4,28,50,1
"07010100010490004400","070101000104900044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",47,44,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,3,16,1,0,4,23,4,25,91,51.6,23,13,1
"07010100010490004500","070101000104900045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",31,35,10,5,1,0,0,0,0,0,16,0,0,0,0,0,0,4,1,10,1,0,3,16,4,16,66,47,16,25,1.33
"07010100010490004700","070101000104900047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",26,35,14,4,0,0,0,0,0,0,18,0,0,0,0,0,0,4,4,9,1,0,3,18,3,18,61,42.6,18,22.2,1
"07010100010490004800","070101000104900048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048",18,17,20,0,0,0,0,0,0,0,11,0,9,0,0,0,0,2,1,8,0,0,3,11,3,11,35,51.4,11,18.2,1
"07010100010490004900","070101000104900049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",34,48,25,0,0,0,0,0,0,0,22,1,2,0,0,0,0,7,7,5,3,0,4,22,3,24,82,41.5,22,31.8,0.75
"07010100010490005000","070101000104900050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",140,145,51,26,0,0,0,0,0,0,71,5,0,1,0,0,0,39,2,28,2,0,3,71,3,91,285,49.1,71,54.9,1
"07010100010490005100","070101000104900051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",53,59,27,1,0,0,0,0,0,0,26,2,0,0,0,0,0,13,3,9,1,0,3,26,4,31,112,47.3,26,50,1.33
"07010100010490005200","070101000104900052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",65,76,21,0,0,0,0,0,0,0,19,1,0,0,0,0,1,6,5,7,1,0,4,19,4,36,141,46.1,19,31.6,1
"07010100010490005400","070101000104900054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",51,60,36,0,0,0,0,0,0,0,33,1,0,0,1,0,1,17,4,10,2,0,3,33,3,34,111,45.9,33,51.5,1
"07010100010490005500","070101000104900055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",62,72,27,8,0,0,0,0,0,0,34,1,0,0,0,0,0,13,2,14,5,0,3,34,4,35,134,46.3,34,38.2,1.33
"07010100010490088888","0701010001049008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",14,11,1,7,0,0,0,0,0,0,7,1,0,0,0,0,0,3,0,3,1,0,4,7,3,8,25,56,7,42.9,0.75
"07010100010500000301","070101000105000003A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003A","003A",317,335,112,4,4,0,0,17,0,0,131,4,1,0,0,1,0,23,21,71,16,0,4,131,4,155,652,48.6,131,17.6,1
"07010100010500000703","070101000105000007C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007C","007C",69,67,25,6,0,0,1,0,0,0,29,2,0,0,0,0,0,6,15,7,1,0,3,29,4,31,136,50.7,29,20.7,1.33
"07010100010500000801","070101000105000008A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008A","008A",122,134,51,1,0,0,0,0,0,0,45,3,1,1,1,1,0,10,10,21,4,0,4,45,4,66,256,47.7,45,22.2,1
"07010100010500000900","070101000105000009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",91,101,46,7,0,0,0,0,0,0,45,6,1,0,1,0,0,10,14,17,4,0,4,45,4,46,192,47.4,45,22.2,1
"07010100010500001000","070101000105000010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",53,41,22,5,0,0,0,0,0,0,25,0,0,0,1,1,0,4,8,13,0,0,5,25,3,30,94,56.4,25,16,0.6
"07010100010500001100","070101000105000011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",872,965,80,456,0,0,0,0,0,0,478,28,22,4,2,0,2,118,280,77,3,0,3,478,4,486,1837,47.5,478,24.7,1.33
"07010100010500001200","070101000105000012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",98,113,45,0,0,0,1,0,0,0,45,0,0,0,0,0,0,11,4,17,13,0,4,45,4,47,211,46.4,45,24.4,1
